date,day,product,type,name,color,style,customer,birth,generation,gender,unit_price,items,sales
2013-11-27,We,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00018231,1964,Boomers,F,2294.99,1,2294.99
2013-11-27,We,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00018951,1971,Gen X,M,2319.99,1,2319.99
2013-11-27,We,BK-T18U-44,Touring,"Touring-3000 Blue, 44",Blue,U,AW00015657,1965,Boomers,M,742.35,1,742.35
2013-11-27,We,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00021969,1973,Gen X,F,2443.35,1,2443.35
2013-11-27,We,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00022030,1945,Boomers,F,1700.99,1,1700.99
2013-11-27,We,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00015800,1970,Gen X,M,2294.99,1,2294.99
2013-11-27,We,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00015801,1969,Gen X,F,2294.99,1,2294.99
2013-11-27,We,BK-T79U-46,Touring,"Touring-1000 Blue, 46",Blue,U,AW00028062,1971,Gen X,M,2384.07,1,2384.07
2013-11-27,We,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00027617,1980,Gen X,F,2384.07,1,2384.07
2013-11-27,We,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00023833,1983,Millenial,M,539.99,1,539.99
2013-11-27,We,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00028069,1977,Gen X,M,539.99,1,539.99
2013-11-27,We,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00023587,1977,Gen X,F,539.99,1,539.99
2013-11-27,We,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00021695,1972,Gen X,M,1120.49,1,1120.49
2013-11-27,We,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00021641,1981,Millenial,F,1120.49,1,1120.49
2013-11-27,We,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00021411,1979,Gen X,F,1120.49,1,1120.49
2013-11-27,We,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00023908,1977,Gen X,M,539.99,1,539.99
2013-11-27,We,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00023932,1969,Gen X,F,539.99,1,539.99
2013-11-27,We,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00013122,1971,Gen X,F,2384.07,1,2384.07
2013-11-27,We,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025711,1985,Millenial,M,539.99,1,539.99
2013-11-27,We,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00025714,1984,Millenial,M,539.99,1,539.99
2013-11-28,Th,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00021957,1974,Gen X,F,2443.35,1,2443.35
2013-11-28,Th,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00022616,1975,Gen X,M,1700.99,1,1700.99
2013-11-28,Th,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00016566,1980,Gen X,F,2319.99,1,2319.99
2013-11-28,Th,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00019311,1973,Gen X,F,2319.99,1,2319.99
2013-11-28,Th,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00020648,1978,Gen X,M,2443.35,1,2443.35
2013-11-28,Th,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00013852,1978,Gen X,M,2294.99,1,2294.99
2013-11-28,Th,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00017446,1941,Silent,F,2319.99,1,2319.99
2013-11-28,Th,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00016914,1974,Gen X,F,2294.99,1,2294.99
2013-11-28,Th,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00016915,1979,Gen X,M,2319.99,1,2319.99
2013-11-28,Th,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00018785,1973,Gen X,F,2319.99,1,2319.99
2013-11-28,Th,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00017017,1967,Gen X,M,2294.99,1,2294.99
2013-11-28,Th,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00013706,1980,Gen X,F,2294.99,1,2294.99
2013-11-28,Th,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00018922,1979,Gen X,F,2294.99,1,2294.99
2013-11-28,Th,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00017141,1952,Boomers,F,2319.99,1,2319.99
2013-11-28,Th,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00013225,1952,Boomers,M,2319.99,1,2319.99
2013-11-28,Th,BK-T44U-46,Touring,"Touring-2000 Blue, 46",Blue,U,AW00027161,1984,Millenial,M,1214.85,1,1214.85
2013-11-28,Th,BK-T18Y-44,Touring,"Touring-3000 Yellow, 44",Yellow,U,AW00017949,1964,Boomers,F,742.35,1,742.35
2013-11-28,Th,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00017093,1979,Gen X,M,2384.07,1,2384.07
2013-11-28,Th,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00026150,1975,Gen X,F,1120.49,1,1120.49
2013-11-28,Th,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00026437,1978,Gen X,F,1120.49,1,1120.49
2013-11-28,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025919,1957,Boomers,F,539.99,1,539.99
2013-11-28,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00025935,1954,Boomers,F,539.99,1,539.99
2013-11-28,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00027984,1976,Gen X,F,539.99,1,539.99
2013-11-28,Th,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00015793,1976,Gen X,F,2319.99,1,2319.99
2013-11-28,Th,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00015734,1976,Gen X,F,2319.99,1,2319.99
2013-11-28,Th,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00015757,1963,Boomers,M,2294.99,1,2294.99
2013-11-28,Th,BK-T18Y-58,Touring,"Touring-3000 Yellow, 58",Yellow,U,AW00011167,1978,Gen X,F,742.35,1,742.35
2013-11-28,Th,BK-T44U-54,Touring,"Touring-2000 Blue, 54",Blue,U,AW00026005,1966,Gen X,F,1214.85,1,1214.85
2013-11-28,Th,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00026120,1956,Boomers,M,1214.85,1,1214.85
2013-11-28,Th,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00027542,1967,Gen X,F,2384.07,1,2384.07
2013-11-28,Th,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00027569,1970,Gen X,F,2384.07,1,2384.07
2013-11-28,Th,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00027667,1960,Boomers,F,2384.07,1,2384.07
2013-11-28,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00023709,1952,Boomers,M,539.99,1,539.99
2013-11-28,Th,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00020090,1960,Boomers,M,539.99,1,539.99
2013-11-28,Th,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00021427,1962,Boomers,F,1120.49,1,1120.49
2013-11-28,Th,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00017865,1966,Gen X,M,1700.99,1,1700.99
2013-11-28,Th,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018655,1961,Boomers,M,1700.99,1,1700.99
2013-11-28,Th,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00028564,1983,Millenial,F,1120.49,1,1120.49
2013-11-28,Th,BK-T18U-62,Touring,"Touring-3000 Blue, 62",Blue,U,AW00014673,1974,Gen X,M,742.35,1,742.35
2013-11-28,Th,BK-T79U-46,Touring,"Touring-1000 Blue, 46",Blue,U,AW00013618,1982,Millenial,M,2384.07,1,2384.07
2013-11-28,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025710,1985,Millenial,F,539.99,1,539.99
2013-11-28,Th,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025712,1985,Millenial,M,539.99,1,539.99
2013-11-29,Fr,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00026205,1964,Boomers,M,2443.35,1,2443.35
2013-11-29,Fr,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00023605,1961,Boomers,M,2294.99,1,2294.99
2013-11-29,Fr,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00015083,1975,Gen X,F,2294.99,1,2294.99
2013-11-29,Fr,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00012863,1984,Millenial,M,2294.99,1,2294.99
2013-11-29,Fr,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00018824,1968,Gen X,M,2319.99,1,2319.99
2013-11-29,Fr,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00018840,1961,Boomers,F,2294.99,1,2294.99
2013-11-29,Fr,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00018592,1971,Gen X,F,2294.99,1,2294.99
2013-11-29,Fr,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00018527,1973,Gen X,M,2319.99,1,2319.99
2013-11-29,Fr,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00027180,1982,Millenial,M,1214.85,1,1214.85
2013-11-29,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00029346,1948,Boomers,F,539.99,1,539.99
2013-11-29,Fr,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00016169,1978,Gen X,M,2319.99,1,2319.99
2013-11-29,Fr,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00020749,1959,Boomers,F,539.99,1,539.99
2013-11-29,Fr,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018868,1957,Boomers,M,1700.99,1,1700.99
2013-11-29,Fr,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018089,1955,Boomers,F,1700.99,1,1700.99
2013-11-29,Fr,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00018955,1967,Gen X,M,1700.99,1,1700.99
2013-11-29,Fr,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00018118,1957,Boomers,F,1700.99,1,1700.99
2013-11-29,Fr,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00019316,1978,Gen X,M,1700.99,1,1700.99
2013-11-29,Fr,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00019329,1971,Gen X,F,1700.99,1,1700.99
2013-11-29,Fr,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00028740,1978,Gen X,F,1120.49,1,1120.49
2013-11-29,Fr,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00028530,1974,Gen X,M,539.99,1,539.99
2013-11-29,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00011432,1957,Boomers,F,539.99,1,539.99
2013-11-29,Fr,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00011420,1952,Boomers,M,2384.07,1,2384.07
2013-11-29,Fr,BK-T18Y-58,Touring,"Touring-3000 Yellow, 58",Yellow,U,AW00011929,1962,Boomers,F,742.35,1,742.35
2013-11-29,Fr,BK-T18Y-44,Touring,"Touring-3000 Yellow, 44",Yellow,U,AW00015134,1978,Gen X,F,742.35,1,742.35
2013-11-29,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00027485,1961,Boomers,F,539.99,1,539.99
2013-11-29,Fr,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00013636,1976,Gen X,M,2384.07,1,2384.07
2013-11-30,Sa,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00016287,1972,Gen X,F,2319.99,1,2319.99
2013-11-30,Sa,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00018028,1978,Gen X,M,769.49,1,769.49
2013-11-30,Sa,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00015051,1965,Boomers,M,2294.99,1,2294.99
2013-11-30,Sa,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00021505,1968,Gen X,M,2319.99,1,2319.99
2013-11-30,Sa,BK-M18B-48,Mountain,"Mountain-500 Black, 48",Black,U,AW00016290,1971,Gen X,M,539.99,1,539.99
2013-11-30,Sa,BK-M18S-40,Mountain,"Mountain-500 Silver, 40",Silver,U,AW00016273,1976,Gen X,F,564.99,1,564.99
2013-11-30,Sa,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00013729,1961,Boomers,M,2319.99,1,2319.99
2013-11-30,Sa,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00015528,1979,Gen X,M,769.49,1,769.49
2013-11-30,Sa,BK-M38S-40,Mountain,"Mountain-400-W Silver, 40",Silver,W,AW00015529,1969,Gen X,M,769.49,1,769.49
2013-11-30,Sa,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00015473,1974,Gen X,F,769.49,1,769.49
2013-11-30,Sa,BK-T18U-62,Touring,"Touring-3000 Blue, 62",Blue,U,AW00016046,1969,Gen X,F,742.35,1,742.35
2013-11-30,Sa,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00022906,1980,Gen X,F,2443.35,1,2443.35
2013-11-30,Sa,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00022198,1973,Gen X,M,2443.35,1,2443.35
2013-11-30,Sa,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00024474,1974,Gen X,F,1700.99,1,1700.99
2013-11-30,Sa,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00027695,1973,Gen X,F,1120.49,1,1120.49
2013-11-30,Sa,BK-T18Y-58,Touring,"Touring-3000 Yellow, 58",Yellow,U,AW00011264,1969,Gen X,M,742.35,1,742.35
2013-11-30,Sa,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00026277,1964,Boomers,F,1214.85,1,1214.85
2013-11-30,Sa,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00024233,1984,Millenial,F,539.99,1,539.99
2013-11-30,Sa,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00018362,1984,Millenial,F,1700.99,1,1700.99
2013-11-30,Sa,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00018869,1958,Boomers,F,1700.99,1,1700.99
2013-11-30,Sa,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00018976,1949,Boomers,M,1700.99,1,1700.99
2013-11-30,Sa,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018806,1978,Gen X,F,1700.99,1,1700.99
2013-11-30,Sa,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00028437,1981,Millenial,F,539.99,1,539.99
2013-11-30,Sa,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00027472,1953,Boomers,F,539.99,1,539.99
2013-11-30,Sa,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00028133,1962,Boomers,M,539.99,1,539.99
2013-12-01,Su,BK-M18S-42,Mountain,"Mountain-500 Silver, 42",Silver,U,AW00013035,1956,Boomers,F,564.99,1,564.99
2013-12-01,Su,BK-M18S-42,Mountain,"Mountain-500 Silver, 42",Silver,U,AW00016684,1968,Gen X,M,564.99,1,564.99
2013-12-01,Su,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00028885,1972,Gen X,M,2319.99,1,2319.99
2013-12-01,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00021517,1950,Boomers,M,2319.99,1,2319.99
2013-12-01,Su,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00016530,1949,Boomers,F,769.49,1,769.49
2013-12-01,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00015048,1966,Gen X,F,2319.99,1,2319.99
2013-12-01,Su,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00015056,1964,Boomers,F,2294.99,1,2294.99
2013-12-01,Su,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00020567,1962,Boomers,M,2319.99,1,2319.99
2013-12-01,Su,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00019364,1973,Gen X,M,2319.99,1,2319.99
2013-12-01,Su,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00018878,1951,Boomers,F,2319.99,1,2319.99
2013-12-01,Su,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00015433,1984,Millenial,M,769.49,1,769.49
2013-12-01,Su,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00018378,1967,Gen X,M,2319.99,1,2319.99
2013-12-01,Su,BK-T44U-60,Touring,"Touring-2000 Blue, 60",Blue,U,AW00025694,1978,Gen X,F,1214.85,1,1214.85
2013-12-01,Su,BK-T18U-44,Touring,"Touring-3000 Blue, 44",Blue,U,AW00012133,1961,Boomers,F,742.35,1,742.35
2013-12-01,Su,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00027589,1978,Gen X,M,1120.49,1,1120.49
2013-12-01,Su,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00026567,1966,Gen X,F,1120.49,1,1120.49
2013-12-01,Su,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00027492,1957,Boomers,M,539.99,1,539.99
2013-12-01,Su,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00026591,1969,Gen X,F,1120.49,1,1120.49
2013-12-01,Su,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00026653,1986,Millenial,F,1120.49,1,1120.49
2013-12-01,Su,BK-M18B-48,Mountain,"Mountain-500 Black, 48",Black,U,AW00013024,1952,Boomers,M,539.99,1,539.99
2013-12-01,Su,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00013974,1970,Gen X,F,2294.99,1,2294.99
2013-12-01,Su,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00013134,1939,Silent,F,2294.99,1,2294.99
2013-12-01,Su,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00016352,1965,Boomers,F,2319.99,1,2319.99
2013-12-01,Su,BK-T79U-46,Touring,"Touring-1000 Blue, 46",Blue,U,AW00025047,1979,Gen X,M,2384.07,1,2384.07
2013-12-01,Su,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00015876,1950,Boomers,M,2384.07,1,2384.07
2013-12-01,Su,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00022058,1984,Millenial,M,539.99,1,539.99
2013-12-01,Su,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00023881,1974,Gen X,M,539.99,1,539.99
2013-12-01,Su,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00024296,1984,Millenial,F,539.99,1,539.99
2013-12-01,Su,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00024331,1979,Gen X,M,539.99,1,539.99
2013-12-01,Su,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00022248,1980,Gen X,M,1120.49,1,1120.49
2013-12-01,Su,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00022111,1960,Boomers,F,1120.49,1,1120.49
2013-12-01,Su,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00021941,1963,Boomers,F,1120.49,1,1120.49
2013-12-01,Su,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00019125,1973,Gen X,M,1700.99,1,1700.99
2013-12-01,Su,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00019321,1977,Gen X,M,1700.99,1,1700.99
2013-12-01,Su,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00020895,1972,Gen X,M,1120.49,1,1120.49
2013-12-01,Su,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00025601,1975,Gen X,F,539.99,1,539.99
2013-12-01,Su,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00011429,1958,Boomers,M,539.99,1,539.99
2013-12-01,Su,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00028516,1975,Gen X,M,539.99,1,539.99
2013-12-01,Su,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00024056,1972,Gen X,F,539.99,1,539.99
2013-12-01,Su,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00024029,1975,Gen X,F,539.99,1,539.99
2013-12-01,Su,BK-T18Y-54,Touring,"Touring-3000 Yellow, 54",Yellow,U,AW00011368,1984,Millenial,M,742.35,1,742.35
2013-12-01,Su,BK-T18U-62,Touring,"Touring-3000 Blue, 62",Blue,U,AW00014346,1946,Boomers,F,742.35,1,742.35
2013-12-01,Su,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00026560,1962,Boomers,F,539.99,1,539.99
2013-12-02,Mo,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00022942,1965,Boomers,F,1700.99,1,1700.99
2013-12-02,Mo,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00019447,1973,Gen X,F,769.49,1,769.49
2013-12-02,Mo,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00018026,1969,Gen X,F,769.49,1,769.49
2013-12-02,Mo,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00014818,1969,Gen X,F,769.49,1,769.49
2013-12-02,Mo,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00019438,1980,Gen X,F,2319.99,1,2319.99
2013-12-02,Mo,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00019439,1974,Gen X,M,2319.99,1,2319.99
2013-12-02,Mo,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00012834,1975,Gen X,F,2319.99,1,2319.99
2013-12-02,Mo,BK-M18B-42,Mountain,"Mountain-500 Black, 42",Black,U,AW00016270,1971,Gen X,M,539.99,1,539.99
2013-12-02,Mo,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00015471,1974,Gen X,F,769.49,1,769.49
2013-12-02,Mo,BK-M18S-42,Mountain,"Mountain-500 Silver, 42",Silver,U,AW00016211,1980,Gen X,M,564.99,1,564.99
2013-12-02,Mo,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00018393,1968,Gen X,F,2294.99,1,2294.99
2013-12-02,Mo,BK-T18Y-44,Touring,"Touring-3000 Yellow, 44",Yellow,U,AW00027854,1947,Boomers,M,742.35,1,742.35
2013-12-02,Mo,BK-T18U-62,Touring,"Touring-3000 Blue, 62",Blue,U,AW00029374,1970,Gen X,M,742.35,1,742.35
2013-12-02,Mo,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00022851,1979,Gen X,F,2443.35,1,2443.35
2013-12-02,Mo,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00018463,1958,Boomers,F,1120.49,1,1120.49
2013-12-02,Mo,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00028135,1962,Boomers,F,539.99,1,539.99
2013-12-02,Mo,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00026651,1986,Millenial,M,1120.49,1,1120.49
2013-12-02,Mo,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00011930,1952,Boomers,F,769.49,1,769.49
2013-12-02,Mo,BK-T18Y-62,Touring,"Touring-3000 Yellow, 62",Yellow,U,AW00024759,1964,Boomers,F,742.35,1,742.35
2013-12-02,Mo,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00025040,1980,Gen X,M,2384.07,1,2384.07
2013-12-02,Mo,BK-T79U-60,Touring,"Touring-1000 Blue, 60",Blue,U,AW00028191,1964,Boomers,F,2384.07,1,2384.07
2013-12-02,Mo,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00024333,1968,Gen X,F,539.99,1,539.99
2013-12-02,Mo,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00024239,1984,Millenial,M,539.99,1,539.99
2013-12-02,Mo,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00022246,1974,Gen X,F,1120.49,1,1120.49
2013-12-02,Mo,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00018051,1967,Gen X,F,1700.99,1,1700.99
2013-12-02,Mo,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00018982,1950,Boomers,M,1700.99,1,1700.99
2013-12-02,Mo,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018092,1954,Boomers,M,1700.99,1,1700.99
2013-12-02,Mo,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00019315,1973,Gen X,M,1700.99,1,1700.99
2013-12-02,Mo,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00013255,1962,Boomers,M,2384.07,1,2384.07
2013-12-02,Mo,BK-T79Y-54,Touring,"Touring-1000 Yellow, 54",Yellow,U,AW00016286,1977,Gen X,M,2384.07,1,2384.07
2013-12-02,Mo,BK-T79Y-50,Touring,"Touring-1000 Yellow, 50",Yellow,U,AW00013630,1977,Gen X,F,2384.07,1,2384.07
2013-12-02,Mo,BK-T79Y-54,Touring,"Touring-1000 Yellow, 54",Yellow,U,AW00013643,1976,Gen X,M,2384.07,1,2384.07
2013-12-03,Tu,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00020576,1959,Boomers,M,2319.99,1,2319.99
2013-12-03,Tu,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00020552,1968,Gen X,F,2319.99,1,2319.99
2013-12-03,Tu,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00013542,1969,Gen X,F,2319.99,1,2319.99
2013-12-03,Tu,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00013514,1947,Boomers,F,2319.99,1,2319.99
2013-12-03,Tu,BK-M18S-42,Mountain,"Mountain-500 Silver, 42",Silver,U,AW00021038,1975,Gen X,M,564.99,1,564.99
2013-12-03,Tu,BK-M18S-40,Mountain,"Mountain-500 Silver, 40",Silver,U,AW00016125,1966,Gen X,F,564.99,1,564.99
2013-12-03,Tu,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00018829,1966,Gen X,M,2319.99,1,2319.99
2013-12-03,Tu,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00018849,1965,Boomers,F,2294.99,1,2294.99
